timestamp,open,high,low,close,volume
2025-04-09 07:50:00,489.17,489.63,487.24,487.54,128747
2025-04-09 07:55:00,487.66,488.53,487.02,487.71,63015
2025-04-09 08:00:00,492.82,500.0,482.86,488.44,701691
2025-04-09 08:05:00,488.46,488.56,487.0,488.23,70178
2025-04-09 08:10:00,488.14,489.16,487.7,488.6299,49051
2025-04-09 08:15:00,488.61,488.99,487.47,488.3,165803
2025-04-09 08:20:00,488.33,488.42,486.45,486.62,90349
2025-04-09 08:25:00,486.7,487.55,486.23,487.07,97624
2025-04-09 08:30:00,486.96,488.18,486.11,487.14,132895
2025-04-09 08:35:00,487.12,487.33,486.22,486.95,84719
2025-04-09 08:40:00,487.0,489.17,486.9,489.12,130153
2025-04-09 08:45:00,489.15,490.75,488.69,490.26,139219
2025-04-09 08:50:00,490.29,492.31,490.14,492.31,297807
2025-04-09 08:55:00,492.35,494.07,491.18,491.34,447216
2025-04-09 09:00:00,491.42,494.63,491.09,493.91,703429
2025-04-09 09:05:00,493.91,496.7,493.3,493.6,514675
2025-04-09 09:10:00,493.62,494.26,492.94,493.38,186729
2025-04-09 09:15:00,493.43,496.01,493.15,495.3,203484
2025-04-09 09:20:00,495.37,495.37,493.6,494.0,167069
2025-04-09 09:25:00,494.0,494.35,493.1,493.41,152324
2025-04-09 09:30:00,493.44,496.92,493.41,495.32,3008734
2025-04-09 09:35:00,495.3,499.58,494.11,499.54,2486792
2025-04-09 09:40:00,499.52,502.04,497.21,497.59,2960897
2025-04-09 09:45:00,497.5301,498.72,495.725,498.6565,1537197
2025-04-09 09:50:00,498.56,500.93,498.0039,500.2752,1526818
2025-04-09 09:55:00,500.32,501.37,499.21,499.85,1100574
2025-04-09 10:00:00,499.86,503.67,499.74,501.94,1673065
2025-04-09 10:05:00,501.94,502.0904,497.69,498.44,1454596
2025-04-09 10:10:00,498.41,500.38,496.67,497.3194,1159909
2025-04-09 10:15:00,497.3,499.1563,497.05,498.76,1025620
2025-04-09 10:20:00,498.78,500.38,496.6837,498.91,1050940
2025-04-09 10:25:00,498.88,499.42,497.03,498.97,1012710
2025-04-09 10:30:00,499.07,501.68,498.43,501.065,1052441
2025-04-09 10:35:00,501.03,501.11,498.36,498.83,800198
2025-04-09 10:40:00,498.85,498.98,497.48,497.66,761170
2025-04-09 10:45:00,497.69,499.83,496.51,496.9099,1067311
2025-04-09 10:50:00,496.86,497.44,493.68,494.5475,1519995
2025-04-09 10:55:00,494.66,495.29,493.0904,493.2084,1114474
2025-04-09 11:00:00,493.22,495.7,493.05,495.52,1375861
2025-04-09 11:05:00,495.48,497.8,495.04,496.7928,828427
2025-04-09 11:10:00,496.8,497.6,495.89,496.47,556920
2025-04-09 11:15:00,496.505,499.12,496.49,498.41,839101
2025-04-09 11:20:00,498.42,499.71,498.22,499.415,581512
2025-04-09 11:25:00,499.35,499.54,498.13,498.28,462819
2025-04-09 11:30:00,498.29,499.59,496.87,497.24,699284
2025-04-09 11:35:00,497.23,497.93,495.93,495.98,626140
2025-04-09 11:40:00,495.96,496.44,494.83,495.275,553658
2025-04-09 11:45:00,495.24,499.05,495.24,497.655,1126250
2025-04-09 11:50:00,497.6175,498.35,496.48,496.88,476785
2025-04-09 11:55:00,496.84,497.02,495.28,495.975,421747
2025-04-09 12:00:00,495.95,496.7,494.77,495.69,450850
2025-04-09 12:05:00,495.7,497.82,495.47,497.54,379908
2025-04-09 12:10:00,497.57,500.39,497.13,499.89,604432
2025-04-09 12:15:00,499.88,500.44,499.37,499.99,472003
2025-04-09 12:20:00,500.005,500.17,499.06,499.25,355176
2025-04-09 12:25:00,499.26,500.55,499.05,499.26,476820
2025-04-09 12:30:00,499.19,500.17,498.65,500.04,391041
2025-04-09 12:35:00,500.04,500.72,499.36,500.1462,647411
2025-04-09 12:40:00,500.1,500.23,499.13,499.81,432745
2025-04-09 12:45:00,499.78,500.84,499.2,500.84,562489
2025-04-09 12:50:00,500.85,501.78,499.96,501.51,660028
2025-04-09 12:55:00,501.53,502.58,501.02,501.2,540366
2025-04-09 13:00:00,501.25,505.7099,501.17,505.6,2197305
2025-04-09 13:05:00,505.62,505.64,501.73,501.96,1334563
2025-04-09 13:10:00,502.01,502.41,501.0,502.41,884415
2025-04-09 13:15:00,502.45,515.05,497.56,512.8,6653814
2025-04-09 13:20:00,512.42,524.8,507.3,523.52,10495271
2025-04-09 13:25:00,523.5,533.4,523.02,523.96,7921690
2025-04-09 13:30:00,524.02,532.14,522.95,531.87,5493058
2025-04-09 13:35:00,531.8,536.5,527.08,527.26,5389869
2025-04-09 13:40:00,527.36,529.31,524.42,525.98,3442341
2025-04-09 13:45:00,526.14,533.16,525.86,530.67,2839986
2025-04-09 13:50:00,530.73,532.0399,528.12,531.27,2346743
2025-04-09 13:55:00,531.3,535.55,528.97,534.87,2744537
2025-04-09 14:00:00,534.925,537.98,534.07,535.94,3708493
2025-04-09 14:05:00,535.89,536.92,531.11,533.935,2098555
2025-04-09 14:10:00,533.91,536.51,532.89,534.4801,1582925
2025-04-09 14:15:00,534.54,537.55,533.05,534.56,2166217
2025-04-09 14:20:00,534.54,537.91,533.38,537.26,1881784
2025-04-09 14:25:00,537.21,539.71,536.52,538.15,2077503
2025-04-09 14:30:00,538.16,539.87,535.1,536.26,1924213
2025-04-09 14:35:00,536.24,538.08,535.78,536.87,1261596
2025-04-09 14:40:00,536.86,537.42,532.61,533.37,2096069
2025-04-09 14:45:00,533.38,535.04,531.54,533.9922,2219511
2025-04-09 14:50:00,534.0706,536.18,532.68,533.26,1380395
2025-04-09 14:55:00,533.24,533.92,530.59,530.93,1527530
2025-04-09 15:00:00,530.91,534.53,529.68,534.385,2329287
2025-04-09 15:05:00,534.38,535.33,532.99,534.87,1955941
2025-04-09 15:10:00,534.91,537.72,534.81,537.46,1473506
2025-04-09 15:15:00,537.48,538.4,535.79,538.2,1618760
2025-04-09 15:20:00,538.14,540.4,538.0,540.17,1877522
2025-04-09 15:25:00,540.16,541.78,539.36,540.49,1895823
2025-04-09 15:30:00,540.45,543.4,540.43,542.48,2023515
2025-04-09 15:35:00,542.4916,542.58,539.54,541.77,1861606
2025-04-09 15:40:00,541.7857,541.99,540.85,541.74,1624598
2025-04-09 15:45:00,541.8,543.12,540.39,543.045,3050451
2025-04-09 15:50:00,543.045,546.33,543.045,544.09,5255943
2025-04-09 15:55:00,544.09,545.12,541.83,543.37,9604032
2025-04-09 16:00:00,543.48,548.62,541.8,543.31,10945697
2025-04-09 16:05:00,543.24,545.6,542.86,545.05,2250182
2025-04-09 16:10:00,544.99,545.1,542.4706,542.8,724594
2025-04-09 16:15:00,542.71,544.51,542.71,544.21,305668
2025-04-09 16:20:00,544.24,544.8,544.24,544.48,133683
2025-04-09 16:25:00,544.59,545.1442,543.73,544.87,444153
2025-04-09 16:30:00,544.79,545.17,544.15,545.0801,133262
2025-04-09 16:35:00,545.0,545.15,544.69,545.05,185610
2025-04-09 16:40:00,545.08,545.47,544.93,545.2,142816
2025-04-09 16:45:00,545.11,545.61,545.05,545.57,44442
2025-04-09 16:50:00,545.6,546.06,545.44,545.87,251787
2025-04-09 16:55:00,545.91,546.13,543.7334,545.82,242399
2025-04-09 17:00:00,545.82,546.092,545.82,545.93,11900
2025-04-09 17:05:00,546.03,546.03,545.8,545.95,27803
2025-04-09 17:10:00,545.93,546.3,545.91,546.15,43098
2025-04-09 17:15:00,546.15,546.27,546.05,546.24,107069
2025-04-09 17:20:00,546.12,546.29,545.9,545.9,75010
2025-04-09 17:25:00,545.94,545.94,545.37,545.45,35853
2025-04-09 17:30:00,545.41,545.5,545.0,545.1,10947
2025-04-09 17:35:00,545.06,545.1,543.52,544.59,40670
2025-04-09 17:40:00,544.47,545.0,544.26,544.8,19382
2025-04-09 17:45:00,544.7041,544.93,544.69,544.77,10902
2025-04-09 17:50:00,544.83,544.83,544.3,544.32,19715
2025-04-09 17:55:00,544.3501,544.44,544.07,544.3701,34933
2025-04-09 18:00:00,544.43,545.45,543.5214,543.86,59435
2025-04-09 18:05:00,543.86,544.39,543.66,544.19,33921
2025-04-09 18:10:00,544.18,545.4,544.18,545.4,15934
2025-04-09 18:15:00,545.57,545.68,545.32,545.6,163217
2025-04-09 18:20:00,545.6,545.75,545.0,545.6,48312
2025-04-09 18:25:00,545.621,546.0,545.61,545.85,41873
2025-04-09 18:30:00,545.89,545.9,545.25,545.74,27783
2025-04-09 18:35:00,545.7393,546.0,545.43,545.6,47079
2025-04-09 18:40:00,545.73,546.21,545.6404,546.21,71346
2025-04-09 18:45:00,546.231,546.231,545.5,546.08,23120
2025-04-09 18:50:00,546.05,546.15,545.93,546.0,10591
2025-04-09 18:55:00,545.95,546.23,545.95,546.2,6055
2025-04-09 19:00:00,546.29,547.07,545.96,546.15,35438
2025-04-09 19:05:00,546.04,546.46,546.02,546.04,14325
2025-04-09 19:10:00,546.13,546.2,545.5,545.71,15102
2025-04-09 19:15:00,545.8,546.26,545.67,546.0,11897
2025-04-09 19:20:00,545.93,545.98,545.634,545.634,15916
2025-04-09 19:25:00,545.57,546.0,545.55,545.78,9747
2025-04-09 19:30:00,545.78,546.21,545.78,545.84,7629
2025-04-09 19:35:00,546.07,546.15,545.86,545.86,3964
2025-04-09 19:40:00,545.891,546.0,545.7984,546.0,6694
2025-04-09 19:45:00,546.03,546.2,545.58,545.71,12741
2025-04-09 19:50:00,545.65,545.69,545.36,545.5404,14907
2025-04-09 19:55:00,545.63,546.1,545.5,545.9,26374
2025-04-10 04:00:00,540.14,540.14,534.32,535.17,108848
2025-04-10 04:05:00,535.18,536.09,534.94,535.59,146771
2025-04-10 04:10:00,535.49,535.88,534.6,534.94,100636
2025-04-10 04:15:00,534.94,534.99,534.4,534.46,37383
2025-04-10 04:20:00,534.62,534.82,533.17,533.17,37810
2025-04-10 04:25:00,533.12,534.4,533.12,534.13,16276
2025-04-10 04:30:00,534.05,534.05,530.68,532.42,41027
2025-04-10 04:35:00,532.55,533.05,531.92,532.31,83997
2025-04-10 04:40:00,532.36,533.63,532.36,533.38,20844
2025-04-10 04:45:00,533.65,534.38,533.59,533.69,23107
2025-04-10 04:50:00,533.71,533.91,532.08,532.08,39140
2025-04-10 04:55:00,532.16,532.29,531.35,531.67,36340
2025-04-10 05:00:00,531.92,532.56,531.0,531.27,23295
2025-04-10 05:05:00,531.7,531.84,530.7,530.94,11328
2025-04-10 05:10:00,531.07,532.5,530.85,532.5,28154
2025-04-10 05:15:00,532.36,532.62,531.68,531.98,9963
2025-04-10 05:20:00,532.23,533.42,532.23,533.22,18076
2025-04-10 05:25:00,533.25,533.4,531.89,531.98,15292
2025-04-10 05:30:00,532.05,533.68,532.05,533.68,17550
2025-04-10 05:35:00,533.65,534.21,532.99,532.99,28117
2025-04-10 05:40:00,532.99,533.24,532.05,532.35,15452
2025-04-10 05:45:00,532.17,532.5,531.92,532.45,21422
2025-04-10 05:50:00,532.54,533.98,532.37,533.96,20860
2025-04-10 05:55:00,533.68,534.0,532.6,532.77,53052
2025-04-10 06:00:00,532.83,533.91,532.55,533.68,26252
2025-04-10 06:05:00,533.71,534.73,533.4,534.48,40105
2025-04-10 06:10:00,534.39,536.0,534.38,535.43,54976
2025-04-10 06:15:00,535.56,536.9,535.45,536.9,269959
2025-04-10 06:20:00,536.38,536.4,535.0,535.4,30485
2025-04-10 06:25:00,535.2,535.61,534.91,535.45,33926
2025-04-10 06:30:00,535.46,536.98,535.44,536.25,24519
2025-04-10 06:35:00,535.61,537.26,535.18,536.84,26106
2025-04-10 06:40:00,536.77,537.35,535.84,536.0,19079
2025-04-10 06:45:00,535.88,535.88,535.0,535.28,21863
2025-04-10 06:50:00,535.19,535.3,533.75,533.99,32087
2025-04-10 06:55:00,534.05,534.41,533.8,533.8,25831
2025-04-10 07:00:00,533.75,535.32,533.75,534.77,38445
2025-04-10 07:05:00,534.85,534.85,534.0,534.15,48435
2025-04-10 07:10:00,534.17,534.8,533.42,533.84,61932
2025-04-10 07:15:00,533.84,534.25,533.65,534.2,65006
2025-04-10 07:20:00,534.24,535.01,534.08,534.83,74848
2025-04-10 07:25:00,534.74,534.96,534.06,534.15,24917
2025-04-10 07:30:00,534.23,535.46,533.63,535.13,70408
2025-04-10 07:35:00,535.05,536.04,535.05,535.22,68081
2025-04-10 07:40:00,535.24,535.34,534.66,534.89,39755
2025-04-10 07:45:00,534.83,535.26,534.71,534.97,127996
2025-04-10 07:50:00,535.11,535.12,534.6,534.84,25835
2025-04-10 07:55:00,534.99,535.44,534.69,535.37,33872
2025-04-10 08:00:00,535.25,543.01,531.2104,534.09,295463
2025-04-10 08:05:00,534.2,534.38,532.98,533.5,109529
2025-04-10 08:10:00,533.76,533.99,533.14,533.9,139056
2025-04-10 08:15:00,533.74,534.7,533.57,534.17,223774
2025-04-10 08:20:00,534.18,534.4,532.61,532.6501,135284
2025-04-10 08:25:00,532.56,533.6704,532.5,533.0,200757
2025-04-10 08:30:00,535.0,539.32,532.9,535.28,582386
2025-04-10 08:35:00,535.31,535.91,532.73,533.16,195316
2025-04-10 08:40:00,533.13,533.3286,531.48,532.52,281724
2025-04-10 08:45:00,532.7,533.0,531.64,531.94,128472
2025-04-10 08:50:00,531.86,533.07,531.0,532.84,199490
2025-04-10 08:55:00,532.84,533.42,532.58,533.19,138827
2025-04-10 09:00:00,533.3,533.75,532.72,533.28,90440
2025-04-10 09:05:00,533.2,535.0,533.145,533.91,121623
2025-04-10 09:10:00,533.9,534.3284,532.6212,532.95,98629
2025-04-10 09:15:00,532.98,534.6,532.8,534.4,64852
2025-04-10 09:20:00,534.4,535.15,534.35,534.89,119792
2025-04-10 09:25:00,534.91,535.05,531.77,532.27,171371
2025-04-10 09:30:00,532.24,533.495,531.14,532.01,2623013
2025-04-10 09:35:00,532.0,532.88,529.78,531.33,1856323
2025-04-10 09:40:00,531.295,531.36,528.51,530.11,1966790
2025-04-10 09:45:00,530.1,532.69,529.83,532.35,1637753
2025-04-10 09:50:00,532.27,533.33,530.03,530.73,1398091
2025-04-10 09:55:00,530.77,531.0,528.88,529.0025,1035031
2025-04-10 10:00:00,528.99,530.14,527.13,528.59,1349241
2025-04-10 10:05:00,528.555,530.08,527.51,529.03,1259271
2025-04-10 10:10:00,528.95,528.95,526.3401,527.6399,878898
2025-04-10 10:15:00,527.66,528.9416,527.41,527.52,600148
2025-04-10 10:20:00,527.51,530.22,527.04,529.93,982591
2025-04-10 10:25:00,529.92,530.73,527.92,528.11,1028416
2025-04-10 10:30:00,528.12,531.02,528.11,530.86,896407
2025-04-10 10:35:00,530.84,531.55,530.07,530.61,907914
2025-04-10 10:40:00,530.5637,531.96,529.66,529.97,1008575
2025-04-10 10:45:00,530.0,530.27,527.78,528.32,635883
2025-04-10 10:50:00,528.32,529.03,527.29,528.29,794906
2025-04-10 10:55:00,528.39,528.89,526.05,526.29,966886
2025-04-10 11:00:00,526.29,526.9,525.94,526.6588,1066379
2025-04-10 11:05:00,526.59,528.7,526.23,528.51,834530
2025-04-10 11:10:00,528.48,528.5375,526.23,526.45,587922
2025-04-10 11:15:00,526.44,526.71,525.3,525.52,763170
2025-04-10 11:20:00,525.485,525.8109,524.18,524.71,905689
2025-04-10 11:25:00,524.72,525.1,523.71,523.7102,788803
2025-04-10 11:30:00,523.72,524.27,522.2,523.51,1246242
2025-04-10 11:35:00,523.5,523.7,521.95,522.07,783274
2025-04-10 11:40:00,522.04,523.33,521.38,521.69,808603
2025-04-10 11:45:00,521.65,522.74,520.88,520.98,907497
2025-04-10 11:50:00,520.94,521.56,519.33,521.47,1680229
2025-04-10 11:55:00,521.52,521.8,517.91,518.6143,1538059
2025-04-10 12:00:00,518.56,520.09,516.25,516.25,1707802
2025-04-10 12:05:00,516.25,518.93,515.67,517.77,1953132
2025-04-10 12:10:00,517.76,518.77,515.94,516.275,1242503
2025-04-10 12:15:00,516.23,516.41,513.68,514.45,1429781
2025-04-10 12:20:00,514.45,514.45,510.24,513.31,3334998
2025-04-10 12:25:00,513.32,513.59,509.32,511.86,3033257
2025-04-10 12:30:00,511.815,517.1788,511.5127,516.95,2520752
2025-04-10 12:35:00,516.84,518.84,515.5803,518.08,1759620
2025-04-10 12:40:00,518.1,518.23,516.1909,517.86,1688739
2025-04-10 12:45:00,517.8,520.17,515.42,519.4799,1697429
2025-04-10 12:50:00,519.45,520.55,517.13,518.01,1623105
2025-04-10 12:55:00,517.91,520.22,517.72,519.76,846011
2025-04-10 13:00:00,519.67,524.7,518.69,521.08,2604798
2025-04-10 13:05:00,521.04,521.0656,517.15,517.46,1241339
2025-04-10 13:10:00,517.42,517.76,513.5,514.61,1626708
2025-04-10 13:15:00,514.6,515.85,513.58,515.41,1152627
2025-04-10 13:20:00,515.37,516.45,512.87,515.84,1119390
2025-04-10 13:25:00,515.83,519.59,515.49,519.32,1133163
2025-04-10 13:30:00,519.21,520.9999,518.32,519.19,857980
2025-04-10 13:35:00,519.16,521.75,518.92,519.34,1158387
2025-04-10 13:40:00,519.37,522.89,519.09,522.6302,1208955
2025-04-10 13:45:00,522.66,525.0,522.09,522.59,1389930
2025-04-10 13:50:00,522.62,524.6,521.07,523.9399,1045979
2025-04-10 13:55:00,523.94,525.55,523.75,524.28,1084166
2025-04-10 14:00:00,524.19,527.75,523.528,527.07,1306396
2025-04-10 14:05:00,527.05,527.76,522.36,522.56,1560773
2025-04-10 14:10:00,522.54,523.29,520.51,520.93,1245158
2025-04-10 14:15:00,520.87,523.59,520.31,522.81,1077768
2025-04-10 14:20:00,522.8325,527.37,522.82,526.36,932551
2025-04-10 14:25:00,526.3426,528.76,525.52,528.39,1046167
2025-04-10 14:30:00,528.39,529.56,526.86,526.96,1178826
2025-04-10 14:35:00,526.945,527.81,525.548,527.43,922295
2025-04-10 14:40:00,527.49,529.71,526.65,529.48,747292
2025-04-10 14:45:00,529.42,529.53,525.46,526.5641,1134143
2025-04-10 14:50:00,526.56,528.21,524.41,524.62,990062
2025-04-10 14:55:00,524.675,527.1299,523.57,526.07,904034
2025-04-10 15:00:00,526.17,529.43,524.95,528.7,1017281
2025-04-10 15:05:00,528.6834,529.21,524.2812,524.355,1257676
2025-04-10 15:10:00,524.38,525.81,523.78,525.34,815687
2025-04-10 15:15:00,525.26,527.28,524.12,526.95,923174
2025-04-10 15:20:00,526.97,528.69,524.93,525.85,1053394
2025-04-10 15:25:00,525.68,527.26,522.37,522.43,999333
2025-04-10 15:30:00,522.47,525.68,522.23,523.965,1414904
2025-04-10 15:35:00,523.85,524.41,521.49,521.65,1629914
2025-04-10 15:40:00,521.66,522.6,518.2,518.8,2466784
2025-04-10 15:45:00,518.805,521.33,518.22,519.93,2552250
2025-04-10 15:50:00,519.9,525.66,519.6,525.23,3985944
2025-04-10 15:55:00,525.28,526.52,522.11,524.7,5394349
2025-04-10 16:00:00,524.67,526.88,523.346,526.0,3643801
2025-04-10 16:05:00,525.91,526.33,525.0,526.0,674060
2025-04-10 16:10:00,526.05,526.6,525.55,526.5183,236382
2025-04-10 16:15:00,526.47,526.51,524.92,525.26,96617
2025-04-10 16:20:00,525.2983,525.2983,524.58,524.68,60994
2025-04-10 16:25:00,524.6304,524.65,524.38,524.4,33205
2025-04-10 16:30:00,524.4,524.79,524.3,524.47,39148
2025-04-10 16:35:00,524.42,524.48,523.76,524.1681,59937
2025-04-10 16:40:00,524.11,524.58,523.7,523.88,122762
2025-04-10 16:45:00,523.86,524.52,523.78,524.35,100996
2025-04-10 16:50:00,524.54,525.0,524.52,525.0,64592
2025-04-10 16:55:00,525.0,525.16,524.81,525.16,113681
2025-04-10 17:00:00,525.16,525.25,525.0025,525.0025,29428
2025-04-10 17:05:00,525.0,525.1,524.9,524.96,18523
2025-04-10 17:10:00,525.0,525.0,524.92,524.95,4350
2025-04-10 17:15:00,524.92,525.08,524.87,525.0,17725
2025-04-10 17:20:00,525.05,525.07,524.58,524.99,28088
2025-04-10 17:25:00,525.0,525.0,524.76,524.97,26767
2025-04-10 17:30:00,524.9,524.97,524.88,524.88,489
2025-04-10 17:35:00,524.76,524.76,524.53,524.55,8803
2025-04-10 17:40:00,524.53,524.53,524.41,524.5,9673
2025-04-10 17:45:00,524.55,524.59,524.35,524.48,11318
2025-04-10 17:50:00,524.46,524.58,524.39,524.58,6485
2025-04-10 17:55:00,524.4606,524.5,524.3,524.3,6080
2025-04-10 18:00:00,524.43,526.0,524.43,525.67,53952
2025-04-10 18:05:00,525.76,526.3,525.76,526.3,27841
2025-04-10 18:10:00,526.24,526.5193,526.0,526.05,13025
2025-04-10 18:15:00,526.03,526.4199,525.8,525.85,7458
2025-04-10 18:20:00,525.75,525.8501,525.6,525.78,7619
2025-04-10 18:25:00,525.74,526.09,525.57,525.87,7997
2025-04-10 18:30:00,526.2,526.75,526.2,526.46,17620
2025-04-10 18:35:00,526.5,527.01,526.4,527.0,15881
2025-04-10 18:40:00,527.0,527.33,527.0,527.149,8416
2025-04-10 18:45:00,527.189,527.5,526.52,526.559,12237
2025-04-10 18:50:00,526.5,526.5,526.2496,526.37,4224
2025-04-10 18:55:00,526.36,526.37,525.75,525.75,11269
2025-04-10 19:00:00,525.81,525.81,525.01,525.39,13384
2025-04-10 19:05:00,525.38,526.03,525.33,525.5,59966
2025-04-10 19:10:00,525.55,525.55,524.12,524.12,18253
2025-04-10 19:15:00,524.35,524.35,523.7707,524.049,10499
2025-04-10 19:20:00,524.0004,524.1,522.39,522.39,10114
2025-04-10 19:25:00,522.59,523.51,522.5,523.08,14734
2025-04-10 19:30:00,523.27,523.96,522.9,523.96,3956
2025-04-10 19:35:00,523.6004,523.84,523.0,523.11,4922
2025-04-10 19:40:00,522.96,523.58,522.93,523.58,7431
2025-04-10 19:45:00,523.7,523.75,522.63,522.63,8730
2025-04-10 19:50:00,522.46,522.74,521.29,521.4,20382
2025-04-10 19:55:00,521.5,522.98,521.37,522.1017,58202
2025-04-11 04:00:00,525.2,526.66,523.67,525.2,73152
2025-04-11 04:05:00,525.28,527.46,525.27,527.0,33935
2025-04-11 04:10:00,526.94,526.94,526.0,526.83,17564
2025-04-11 04:15:00,526.5,526.62,524.93,524.93,22811
2025-04-11 04:20:00,524.7,524.7,523.16,523.16,39676
2025-04-11 04:25:00,523.06,524.5,522.9,523.68,27822
2025-04-11 04:30:00,523.57,524.02,522.36,522.37,11963
2025-04-11 04:35:00,522.15,523.0,521.37,522.35,31642
2025-04-11 04:40:00,522.26,522.26,520.78,521.64,28921
2025-04-11 04:45:00,521.62,522.52,521.59,521.66,28755
2025-04-11 04:50:00,522.31,522.47,521.4,521.61,13067
2025-04-11 04:55:00,521.6,522.83,521.33,522.42,18130
2025-04-11 05:00:00,522.29,523.15,522.25,522.64,30661
2025-04-11 05:05:00,522.57,523.0,522.12,522.17,11624
2025-04-11 05:10:00,521.81,523.1,521.5,523.1,10604
2025-04-11 05:15:00,523.1,524.17,523.1,523.22,7957
2025-04-11 05:20:00,523.3,523.38,522.83,523.38,1100
2025-04-11 05:25:00,523.76,524.3,523.12,523.8,2721
2025-04-11 05:30:00,523.54,524.46,523.4,524.08,5264
2025-04-11 05:35:00,524.4,525.32,524.11,524.94,7070
2025-04-11 05:40:00,525.23,526.21,525.0,526.14,8588
2025-04-11 05:45:00,526.13,526.62,525.54,525.54,3222
2025-04-11 05:50:00,525.31,527.7,525.31,527.54,14419
2025-04-11 05:55:00,527.59,529.1,527.48,529.07,16028
2025-04-11 06:00:00,528.9,529.52,528.0,528.75,18453
2025-04-11 06:05:00,528.44,529.0,527.72,527.77,8026
2025-04-11 06:10:00,527.82,528.5,527.44,528.5,9337
2025-04-11 06:15:00,528.1,528.7,527.8,528.5,12583
2025-04-11 06:20:00,528.52,529.56,528.5,529.55,11088
2025-04-11 06:25:00,529.51,530.32,528.85,529.7,14606
2025-04-11 06:30:00,529.38,529.94,529.29,529.69,8439
2025-04-11 06:35:00,529.8,530.64,529.37,529.4,7914
2025-04-11 06:40:00,529.42,529.58,528.76,528.76,6646
2025-04-11 06:45:00,528.78,529.13,528.12,528.76,9608
2025-04-11 06:50:00,528.26,529.28,527.71,529.17,35129
2025-04-11 06:55:00,529.37,529.65,528.49,528.78,9340
2025-04-11 07:00:00,528.79,529.41,528.07,528.8,23846
2025-04-11 07:05:00,528.98,529.5,528.3,529.5,30730
2025-04-11 07:10:00,529.31,529.65,527.96,528.0,15438
2025-04-11 07:15:00,527.93,528.07,526.09,526.21,40703
2025-04-11 07:20:00,526.5,526.92,525.65,526.54,30901
2025-04-11 07:25:00,526.54,527.12,526.15,526.39,12537
2025-04-11 07:30:00,526.3,526.81,526.09,526.51,20351
2025-04-11 07:35:00,526.4,526.7,525.36,525.5,23402
2025-04-11 07:40:00,525.49,526.51,525.4,526.06,19300
2025-04-11 07:45:00,525.95,526.33,524.99,524.99,14677
2025-04-11 07:50:00,524.96,525.5,524.32,525.44,46539
2025-04-11 07:55:00,525.46,527.94,525.44,526.95,47552
2025-04-11 08:00:00,529.15,532.48,524.27,527.48,212668
2025-04-11 08:05:00,527.48,527.79,526.67,527.01,48625
2025-04-11 08:10:00,526.94,527.26,526.53,527.21,11335
2025-04-11 08:15:00,527.25,527.8,526.66,527.1,40993
2025-04-11 08:20:00,527.3068,527.5616,526.25,526.4,39202
2025-04-11 08:25:00,526.43,527.55,526.43,527.25,32909
2025-04-11 08:30:00,527.5,529.14,527.09,529.14,150651
2025-04-11 08:35:00,529.1712,529.77,528.33,528.45,54381
2025-04-11 08:40:00,528.4298,528.73,527.43,527.5317,58983
2025-04-11 08:45:00,527.64,527.82,526.2,526.7,73066
2025-04-11 08:50:00,526.61,527.28,525.91,526.62,46729
2025-04-11 08:55:00,526.64,526.64,525.31,525.55,150288
2025-04-11 09:00:00,525.7,526.35,525.13,525.84,123133
2025-04-11 09:05:00,525.87,526.641,523.59,523.6,254593
2025-04-11 09:10:00,523.67,523.85,521.5,522.44,461968
2025-04-11 09:15:00,522.45,523.06,521.94,522.69,310580
2025-04-11 09:20:00,522.7,524.4,522.41,523.83,218755
2025-04-11 09:25:00,523.87,524.28,522.89,523.11,207043
2025-04-11 09:30:00,522.91,524.91,521.1,522.68,1670288
2025-04-11 09:35:00,522.72,525.53,521.31,524.6,1601902
2025-04-11 09:40:00,524.6,526.27,522.15,525.57,1385456
2025-04-11 09:45:00,525.61,528.35,525.25,527.19,1226585
2025-04-11 09:50:00,527.22,528.84,525.98,528.05,1137543
2025-04-11 09:55:00,528.14,528.28,526.25,526.4001,749700
2025-04-11 10:00:00,526.48,526.8,523.38,525.32,1744687
2025-04-11 10:05:00,525.39,528.43,524.78,527.19,1226271
2025-04-11 10:10:00,527.24,527.87,524.35,526.315,794310
2025-04-11 10:15:00,526.32,527.6364,523.31,523.565,831899
2025-04-11 10:20:00,523.55,523.88,520.07,522.0,1482243
2025-04-11 10:25:00,522.0,522.535,520.42,520.69,834218
2025-04-11 10:30:00,520.8,524.21,520.09,523.83,975262
2025-04-11 10:35:00,523.77,524.71,523.3,524.2,578948
2025-04-11 10:40:00,524.16,525.5162,523.09,525.3,756912
2025-04-11 10:45:00,525.31,526.71,525.19,525.91,793827
2025-04-11 10:50:00,525.89,525.89,523.66,524.52,587865
2025-04-11 10:55:00,524.57,525.14,522.94,523.17,481577
2025-04-11 11:00:00,523.14,527.42,522.52,523.03,1311318
2025-04-11 11:05:00,522.83,523.86,521.76,523.4,691892
2025-04-11 11:10:00,523.435,523.85,521.69,521.9,494423
2025-04-11 11:15:00,521.78,522.555,520.88,521.72,515014
2025-04-11 11:20:00,521.67,522.83,520.95,521.48,472300
2025-04-11 11:25:00,521.46,523.5685,521.37,523.08,618051
2025-04-11 11:30:00,523.03,523.98,522.42,523.71,422849
2025-04-11 11:35:00,523.66,526.07,523.06,525.96,509443
